e,scale_analytic_magnified,scale_galsim_magnified,scale_wh_magnified,scale_analytic,scale_galsim,scale_wh
0.7604020100502513,2.4406558194420507,2.4407580721998396,2.491561412264939,1.585090462053106,1.5848966578863724,1.6181512357213763
0.7652763819095478,2.4889725180585125,2.4887604165864357,2.5405542226378994,1.6021561904963166,1.6022525172621611,1.6353594286633182
0.7701507537688442,2.539413466285591,2.5392708578867778,2.5917011137435577,1.6197951243632465,1.619545351577907,1.6531474230500456
0.7750251256281407,2.5921150376073143,2.5921849954221763,2.645141240239302,1.638036342196085,1.6379800221766916,1.671545212651166
0.7798994974874373,2.647225762074069,2.6472945028258876,2.7010260866915714,1.6569112163329305,1.657043317798206,1.6905850958252686
0.7847738693467337,2.7049076964751055,2.7048219431434193,2.759520863975887,1.676453639762276,1.6766320579171317,1.710301908801155
0.7896482412060302,2.765337985473639,2.7652699600718895,2.8208060998189066,1.6967002821089907,1.6966736546956753,1.7307332884727864
0.7945226130653267,2.8287106455255153,2.828754685623259,2.885079455720886,1.7176908792714856,1.717639833256956,1.7519199692284695
0.7993969849246232,2.895238609518291,2.8950662613811198,2.9525578087637276,1.739468562000381,1.7393329796057608,1.7739061191532484
0.8042713567839196,2.965156077569483,2.9651601828586918,3.023479644481146,1.7620802296545697,1.7620058932172893,1.7967397219340504
0.8091457286432161,3.0387212286678484,3.038827714811382,3.09810781640222,1.785576976533155,1.7855872675397293,1.8204730120012875
0.8140201005025126,3.116219359284961,3.116246442436798,3.1767327395397484,1.8100145796145217,1.8098856671426589,1.845162971911288
0.8188944723618091,3.1979665293153845,3.1978958740298022,3.2596760995795124,1.8354540583018177,1.8353667478134532,1.8708719027786351
0.8237688442211055,3.2843138134882004,3.2844376748977533,3.34729517761681,1.8619623189620926,1.8620308868160675,1.897668080793589
0.828643216080402,3.375652278737197,3.375616912394188,3.4399879130083284,1.8896128997631376,1.8893777680835735,1.9256265156201142
0.8335175879396985,3.4724188362515895,3.472290061420556,3.5381988556163044,1.9184868347009973,1.9186836269442966,1.9548298299123168
0.8383919597989951,3.57510315282833,3.574992158482873,3.6424261952242016,1.948673659961669,1.9486558958312596,1.9853692835051582
0.8432663316582915,3.6842558520920132,3.684261377554824,3.753230102622031,1.9802725911241308,1.9803154328314603,2.0173459712859225
0.848140703517588,3.8004982953634205,3.80045833973032,3.871242677074845,2.013393906525142,2.0132119798999266,2.0508722306786966
0.8530150753768845,3.924534308843734,3.9244008560210477,3.997179873075063,2.048160580822732,2.0481082222738074,2.0860733035360832
0.857889447236181,4.057164324400346,4.057267697642817,4.131855881602912,2.084710224029731,2.084654209418784,2.123089308656014
0.8627638190954774,4.199302534021074,4.19939346487132,4.276200576151796,2.1231973958844974,2.1231269387364655,2.1620775959838707
0.8676381909547739,4.351997834792338,4.352160592938847,4.431280813562605,2.16379638454826,2.163699903086656,2.2032155730064513
0.8725125628140704,4.516459578878362,4.516451472046777,4.59832662136404,2.206704563897145,2.206759290363361,2.246704119551481
0.8773869346733669,4.694089465618195,4.693996198239008,4.778763631429713,2.2521464774140507,2.252543722277259,2.2927717415163174
0.8822613065326633,4.886521355710854,4.886451125655487,4.974253570131017,2.300378842176259,2.3001735681923314,2.3416796603121597
0.8871356783919598,5.095671402446176,5.095604458676938,5.186745240587336,2.3516967284502885,2.351677110787849,2.3937280978790847
0.8920100502512563,5.323801759754581,5.323771293580735,5.418539312106366,2.4064412559578017,2.4063444974657138,2.4492641041320566
0.8968844221105529,5.573602359592185,5.5735957507950875,5.672371485568327,2.4650092674164665,2.465007673460975,2.508691395268092
0.9017587939698493,5.848297034395687,5.848425419717688,5.951520416987376,2.527865609321064,2.528043720856681,2.5724828436025433
0.9066331658291458,6.151782881426275,6.151723775504828,6.259949447045096,2.595558893523556,2.5955896425960527,2.6411965073316512
0.9115075376884423,6.488815686281578,6.488712589112009,6.6024951713804425,2.668741969341216,2.6687285356335817,2.715496450837419
0.9163819095477388,6.865260200146049,6.86520597937545,6.985121965142298,2.7481988661786887,2.7482538614862113,2.7961801454103026
0.9212562814070352,7.288433372680139,7.288128909629544,7.415271040582301,2.83488077191188,2.834741972260224,2.8842150592002422
0.9261306532663317,7.767583477194374,7.767588236059981,7.902347702949762,2.9299548623585157,2.9300512017513825,2.9807883165059255
0.9310050251256282,8.314572331933826,8.314477005217809,8.45841514893285,3.0348717858265584,3.03500754203446,3.08737532894056
0.9358793969849246,8.944868691339035,8.944792999017348,9.099204715474931,3.1514608583055566,3.1512567812782466,3.2058366077854785
0.9407537688442211,9.679032013734457,9.679127327075783,9.8456248264682,3.282067508410741,3.282486331702612,3.3385575434713
0.9456281407035176,10.544994337042526,10.545239809535614,10.72608159098335,3.4297570901624965,3.4299497092495175,3.4886556797008064
0.9505025125628142,11.581690430384635,11.581737519104829,11.780170556988459,3.59862660560022,3.5987502724215745,3.6602977293945704
0.9553768844221106,12.845067166749459,12.84526957523908,13.064788060396161,3.794299098503145,3.7943961147438756,3.859202362757252
0.9602512562814071,14.418514456939416,14.418517793113663,14.664739167199798,4.0247424206416405,4.0247209385248865,4.093472874070551
0.9651256281407036,16.43204373916289,16.43204170147863,16.712241613175777,4.301698213022294,4.301530365416766,4.3750504212483055
0.97,19.100163086742317,,19.425443634533167,4.643343535585405,4.643072658950121,4.722420835709896
